id_pago,id_orden,metodo_pago,subtotal,propina_voluntaria,total_pagado
6123,6123,tarjeta_debito,100039,10003,110042
6124,6124,efectivo,62184,0,62184
6125,6125,efectivo,109293,10929,120222
6126,6126,daviplata,111099,11109,122208
6127,6127,daviplata,86925,8692,95617
6128,6128,tarjeta_debito,27409,2740,30149
6129,6129,nequi,134247,13424,147671
6131,6131,daviplata,88953,0,88953
6134,6134,tarjeta_debito,87077,0,87077
6135,6135,daviplata,100586,10058,110644
6138,6138,nequi,103147,10314,113461
6139,6139,tarjeta_debito,139449,13944,153393
6141,6141,tarjeta_debito,32823,3282,36105
6142,6142,tarjeta_debito,111915,0,111915
6143,6143,tarjeta_credito,98746,0,98746
6145,6145,tarjeta_debito,131848,0,131848
6146,6146,tarjeta_credito,21479,0,21479
6147,6147,tarjeta_debito,17894,0,17894
6150,6150,daviplata,130365,13036,143401
6151,6151,efectivo,85317,0,85317
6153,6153,efectivo,109014,10901,119915
6155,6155,tarjeta_debito,121757,12175,133932
6159,6159,efectivo,107923,10792,118715
6161,6161,nequi,120097,0,120097
6162,6162,daviplata,140771,0,140771
6163,6163,nequi,112006,0,112006
6164,6164,daviplata,149835,14983,164818
6166,6166,daviplata,84110,0,84110
6172,6172,efectivo,82781,0,82781
6173,6173,nequi,68001,0,68001
6174,6174,tarjeta_credito,132649,13264,145913
6175,6175,tarjeta_debito,19377,1937,21314
6176,6176,nequi,80009,8000,88009
6177,6177,tarjeta_debito,72426,7242,79668
6179,6179,tarjeta_debito,125916,12591,138507
6181,6181,tarjeta_credito,78011,7801,85812
6182,6182,nequi,96014,9601,105615
6183,6183,daviplata,61351,0,61351
6185,6185,tarjeta_credito,108190,10819,119009
6187,6187,tarjeta_debito,108659,10865,119524
6188,6188,tarjeta_debito,101372,10137,111509
6189,6189,tarjeta_debito,126608,0,126608
6190,6190,tarjeta_credito,31721,3172,34893
6191,6191,daviplata,21470,2147,23617
6192,6192,efectivo,44165,4416,48581
6193,6193,tarjeta_debito,128006,12800,140806
6194,6194,nequi,26586,2658,29244
6195,6195,daviplata,139440,13944,153384
6196,6196,tarjeta_credito,107170,0,107170
6197,6197,nequi,75985,7598,83583
6199,6199,tarjeta_debito,64799,6479,71278
6202,6202,tarjeta_credito,134898,13489,148387
6204,6204,daviplata,70805,0,70805
6206,6206,efectivo,140608,14060,154668
6207,6207,nequi,68494,0,68494
6209,6209,tarjeta_debito,140730,0,140730
6210,6210,efectivo,62795,6279,69074
6211,6211,tarjeta_debito,36355,0,36355
6212,6212,daviplata,112439,11243,123682
6214,6214,efectivo,65280,6528,71808
6215,6215,tarjeta_credito,68829,6882,75711
6217,6217,nequi,103611,10361,113972
6219,6219,daviplata,57091,5709,62800
6221,6221,efectivo,33599,3359,36958
6223,6223,daviplata,23240,0,23240
6224,6224,tarjeta_debito,93352,9335,102687
6225,6225,nequi,144991,0,144991
6229,6229,tarjeta_debito,15302,1530,16832
6232,6232,daviplata,105038,0,105038
6233,6233,nequi,46147,4614,50761
6234,6234,tarjeta_debito,105415,10541,115956
6235,6235,tarjeta_credito,129969,12996,142965
6236,6236,daviplata,125939,0,125939
6238,6238,daviplata,57549,0,57549
6239,6239,tarjeta_credito,94664,9466,104130
6241,6241,daviplata,55439,5543,60982
6244,6244,nequi,119985,11998,131983
6245,6245,daviplata,65678,6567,72245
6249,6249,nequi,88110,8811,96921
6250,6250,nequi,127470,12747,140217
6252,6252,daviplata,76638,0,76638
6255,6255,nequi,131804,0,131804
6256,6256,efectivo,113280,11328,124608
6257,6257,tarjeta_debito,73733,0,73733
6258,6258,efectivo,104344,10434,114778
6260,6260,efectivo,49929,4992,54921
6261,6261,daviplata,102084,10208,112292
6262,6262,daviplata,115778,0,115778
6263,6263,daviplata,39363,3936,43299
6264,6264,nequi,146526,14652,161178
6265,6265,tarjeta_credito,29639,2963,32602
6266,6266,efectivo,65540,6554,72094
6267,6267,tarjeta_credito,58952,0,58952
6270,6270,tarjeta_credito,100301,10030,110331
6272,6272,tarjeta_credito,61797,0,61797
6273,6273,daviplata,99588,0,99588
6274,6274,efectivo,137521,0,137521
6276,6276,nequi,24493,0,24493
6277,6277,tarjeta_credito,127502,12750,140252
6278,6278,tarjeta_debito,113276,11327,124603
6279,6279,tarjeta_credito,22758,0,22758
6280,6280,nequi,93355,9335,102690
6281,6281,tarjeta_debito,79731,7973,87704
6282,6282,tarjeta_debito,44993,0,44993
6283,6283,tarjeta_debito,99138,0,99138
6284,6284,tarjeta_debito,46923,0,46923
6285,6285,daviplata,45385,4538,49923
6286,6286,tarjeta_debito,140536,14053,154589
6288,6288,tarjeta_credito,126766,12676,139442
6289,6289,efectivo,22302,2230,24532
6290,6290,tarjeta_debito,126667,12666,139333
6291,6291,nequi,88432,0,88432
6293,6293,daviplata,102915,0,102915
6294,6294,efectivo,102311,10231,112542
6295,6295,daviplata,34834,3483,38317
6296,6296,tarjeta_debito,46232,0,46232
6297,6297,daviplata,69411,6941,76352
6298,6298,nequi,28984,0,28984
6300,6300,daviplata,94060,9406,103466
6301,6301,daviplata,21320,0,21320
6302,6302,daviplata,99101,9910,109011
6303,6303,nequi,127518,12751,140269
6306,6306,efectivo,101025,10102,111127
6307,6307,efectivo,54364,5436,59800
6310,6310,tarjeta_credito,34079,0,34079
6313,6313,nequi,74120,7412,81532
6314,6314,tarjeta_credito,110953,11095,122048
6315,6315,tarjeta_credito,36024,3602,39626
6317,6317,daviplata,32393,3239,35632
6321,6321,tarjeta_debito,96957,0,96957
6322,6322,tarjeta_credito,106699,0,106699
6323,6323,tarjeta_debito,55187,0,55187
6324,6324,nequi,20301,2030,22331
6326,6326,daviplata,98470,0,98470
6327,6327,tarjeta_debito,55231,5523,60754
6328,6328,tarjeta_credito,71418,0,71418
6330,6330,daviplata,104985,10498,115483
6333,6333,tarjeta_debito,128674,0,128674
6334,6334,efectivo,104267,10426,114693
6337,6337,efectivo,116395,0,116395
6338,6338,daviplata,57320,0,57320
6339,6339,tarjeta_debito,38119,3811,41930
6343,6343,efectivo,126998,12699,139697
6344,6344,daviplata,101305,0,101305
6346,6346,tarjeta_debito,56355,0,56355
6347,6347,tarjeta_credito,100609,10060,110669
6348,6348,tarjeta_credito,131658,0,131658
6349,6349,daviplata,120695,0,120695
6350,6350,tarjeta_credito,68518,6851,75369
6351,6351,tarjeta_credito,75831,7583,83414
6352,6352,tarjeta_credito,126360,0,126360
6354,6354,tarjeta_credito,95726,9572,105298
6357,6357,daviplata,106784,10678,117462
6359,6359,tarjeta_credito,145144,14514,159658
6360,6360,daviplata,68873,0,68873
6361,6361,nequi,86164,0,86164
6363,6363,efectivo,43677,4367,48044
6365,6365,daviplata,145286,14528,159814
6366,6366,nequi,129453,12945,142398
6367,6367,daviplata,97740,9774,107514
6371,6371,daviplata,67733,0,67733
6373,6373,tarjeta_credito,77204,7720,84924
6374,6374,tarjeta_credito,86918,0,86918
6377,6377,tarjeta_credito,145081,0,145081
6379,6379,tarjeta_credito,67568,6756,74324
6382,6382,nequi,36358,0,36358
6383,6383,daviplata,19445,0,19445
6384,6384,daviplata,70454,7045,77499
6386,6386,nequi,27582,2758,30340
6387,6387,nequi,37844,3784,41628
6388,6388,tarjeta_credito,80091,8009,88100
6389,6389,tarjeta_credito,71753,0,71753
6391,6391,tarjeta_credito,131555,13155,144710
6392,6392,tarjeta_credito,39391,0,39391
6394,6394,nequi,50684,5068,55752
6395,6395,efectivo,112569,11256,123825
6397,6397,efectivo,21749,2174,23923
6398,6398,tarjeta_debito,107470,0,107470
6399,6399,tarjeta_credito,34718,0,34718
6400,6400,tarjeta_debito,81589,8158,89747
6404,6404,tarjeta_debito,78037,0,78037
6407,6407,tarjeta_credito,44292,0,44292
6409,6409,efectivo,24744,2474,27218
6411,6411,efectivo,34377,3437,37814
6413,6413,tarjeta_credito,136554,13655,150209
6414,6414,nequi,63808,6380,70188
6415,6415,nequi,43850,0,43850
6418,6418,efectivo,40656,0,40656
6419,6419,tarjeta_debito,56987,0,56987
6420,6420,daviplata,131558,13155,144713
6421,6421,tarjeta_credito,96149,9614,105763
6422,6422,nequi,146720,14672,161392
6423,6423,tarjeta_debito,97983,9798,107781
6426,6426,tarjeta_credito,27320,0,27320
6427,6427,nequi,130085,13008,143093
6428,6428,daviplata,70909,0,70909
6429,6429,nequi,105021,0,105021
6430,6430,nequi,54979,0,54979
6431,6431,tarjeta_debito,88178,8817,96995
6432,6432,nequi,91144,9114,100258
6434,6434,efectivo,22345,2234,24579
6435,6435,efectivo,75142,7514,82656
6436,6436,efectivo,118824,11882,130706
6437,6437,nequi,134402,13440,147842
6439,6439,tarjeta_debito,58951,5895,64846
6440,6440,efectivo,26570,2657,29227
6441,6441,tarjeta_credito,76952,7695,84647
6442,6442,efectivo,123283,0,123283
6447,6447,tarjeta_credito,48910,4891,53801
6450,6450,daviplata,49325,4932,54257
6453,6453,tarjeta_credito,72136,7213,79349
6454,6454,daviplata,35205,0,35205
6455,6455,tarjeta_credito,73130,0,73130
6459,6459,tarjeta_debito,89563,0,89563
6460,6460,nequi,68655,6865,75520
6463,6463,tarjeta_debito,142042,0,142042
6465,6465,daviplata,16995,0,16995
6466,6466,tarjeta_credito,132515,13251,145766
6467,6467,efectivo,16119,0,16119
6468,6468,tarjeta_credito,115749,11574,127323
6469,6469,daviplata,81397,0,81397
6471,6471,tarjeta_credito,19774,1977,21751
6474,6474,tarjeta_credito,99115,9911,109026
6475,6475,efectivo,79270,0,79270
6476,6476,daviplata,82423,0,82423
6477,6477,tarjeta_credito,86562,8656,95218
6478,6478,efectivo,100172,10017,110189
6479,6479,tarjeta_debito,138341,13834,152175
6480,6480,nequi,21540,2154,23694
6482,6482,tarjeta_credito,130089,0,130089
6484,6484,tarjeta_credito,101571,0,101571
6485,6485,nequi,68978,0,68978
6486,6486,efectivo,105779,0,105779
6487,6487,efectivo,143093,14309,157402
6488,6488,nequi,37715,0,37715
6490,6490,tarjeta_debito,108572,10857,119429
6491,6491,efectivo,136801,13680,150481
6492,6492,tarjeta_credito,15930,0,15930
6493,6493,nequi,52148,5214,57362
6494,6494,efectivo,39530,3953,43483
6495,6495,nequi,71128,0,71128
6496,6496,nequi,85239,8523,93762
6497,6497,tarjeta_credito,67453,6745,74198
6499,6499,tarjeta_debito,35978,0,35978
6500,6500,nequi,93575,9357,102932
6502,6502,nequi,139282,13928,153210
6503,6503,tarjeta_debito,37877,0,37877
6504,6504,daviplata,47343,4734,52077
6505,6505,tarjeta_credito,81859,8185,90044
6506,6506,tarjeta_credito,128937,0,128937
6507,6507,nequi,135141,13514,148655
6509,6509,nequi,75773,7577,83350
6511,6511,efectivo,21046,2104,23150
6513,6513,tarjeta_credito,63418,6341,69759
6514,6514,efectivo,43113,0,43113
6515,6515,tarjeta_debito,132146,13214,145360
6516,6516,efectivo,67041,6704,73745
6517,6517,tarjeta_debito,44864,0,44864
6518,6518,tarjeta_credito,59294,5929,65223
6520,6520,daviplata,60697,0,60697
6521,6521,nequi,139086,0,139086
6523,6523,tarjeta_credito,144921,14492,159413
6524,6524,efectivo,63367,0,63367
6525,6525,nequi,123791,12379,136170
6526,6526,tarjeta_credito,64242,0,64242
6527,6527,tarjeta_debito,116554,11655,128209
6528,6528,daviplata,84045,8404,92449
6531,6531,tarjeta_debito,80883,8088,88971
6533,6533,tarjeta_debito,126291,12629,138920
6535,6535,daviplata,95226,0,95226
6536,6536,nequi,97261,0,97261
6538,6538,daviplata,112991,0,112991
6539,6539,tarjeta_credito,55731,5573,61304
6542,6542,tarjeta_debito,101324,10132,111456
6543,6543,tarjeta_credito,99337,9933,109270
6544,6544,efectivo,92298,9229,101527
6545,6545,tarjeta_credito,38867,3886,42753
6546,6546,nequi,63610,0,63610
6548,6548,efectivo,135878,0,135878
6549,6549,daviplata,79799,7979,87778
6550,6550,tarjeta_credito,77224,7722,84946
6551,6551,daviplata,115364,11536,126900
6552,6552,tarjeta_credito,18547,0,18547
6553,6553,tarjeta_credito,115942,11594,127536
6554,6554,tarjeta_credito,128067,12806,140873
6555,6555,tarjeta_credito,36730,3673,40403
6558,6558,tarjeta_credito,36260,3626,39886
6559,6559,tarjeta_debito,125676,0,125676
6560,6560,daviplata,33140,3314,36454
6562,6562,tarjeta_debito,40907,4090,44997
6563,6563,nequi,137572,13757,151329
6564,6564,nequi,112823,11282,124105
6565,6565,tarjeta_debito,70950,0,70950
6567,6567,nequi,136977,13697,150674
6569,6569,tarjeta_debito,113142,11314,124456
6570,6570,tarjeta_debito,55244,5524,60768
6571,6571,efectivo,45074,4507,49581
6572,6572,daviplata,74652,7465,82117
6574,6574,efectivo,101355,10135,111490
6575,6575,tarjeta_debito,93991,9399,103390
6576,6576,nequi,43876,4387,48263
6577,6577,daviplata,39581,3958,43539
6578,6578,daviplata,45783,4578,50361
6580,6580,nequi,115136,11513,126649
6581,6581,tarjeta_debito,97669,0,97669
6583,6583,daviplata,141152,0,141152
6584,6584,tarjeta_debito,57065,5706,62771
6588,6588,nequi,126598,12659,139257
6589,6589,tarjeta_credito,87395,0,87395
6590,6590,tarjeta_debito,61192,6119,67311
6591,6591,nequi,149593,0,149593
6593,6593,tarjeta_debito,88197,8819,97016
6594,6594,efectivo,91562,9156,100718
6595,6595,nequi,54516,0,54516
6597,6597,nequi,42258,0,42258
6598,6598,tarjeta_debito,49967,4996,54963
6599,6599,tarjeta_credito,75920,7592,83512
6600,6600,nequi,24984,2498,27482
6602,6602,tarjeta_debito,59795,5979,65774
6603,6603,efectivo,47760,4776,52536
6604,6604,tarjeta_debito,109297,0,109297
6605,6605,tarjeta_debito,114102,11410,125512
6606,6606,nequi,28861,0,28861
6607,6607,efectivo,38979,0,38979
6608,6608,efectivo,104512,0,104512
6609,6609,nequi,97351,9735,107086
6610,6610,efectivo,27592,2759,30351
6611,6611,nequi,103383,10338,113721
6612,6612,efectivo,79093,7909,87002
6613,6613,daviplata,115256,11525,126781
6614,6614,tarjeta_debito,77868,7786,85654
6615,6615,tarjeta_debito,105581,10558,116139
6616,6616,nequi,77739,0,77739
6617,6617,tarjeta_debito,121499,12149,133648
6620,6620,efectivo,59231,5923,65154
6621,6621,tarjeta_credito,78546,7854,86400
6623,6623,daviplata,130961,13096,144057
6625,6625,tarjeta_debito,126955,0,126955
6626,6626,nequi,139272,0,139272
6627,6627,efectivo,122563,12256,134819
6628,6628,daviplata,15421,0,15421
6629,6629,efectivo,136711,13671,150382
6630,6630,efectivo,42919,4291,47210
6635,6635,daviplata,89156,8915,98071
6637,6637,nequi,94435,9443,103878
6638,6638,nequi,68142,6814,74956
6640,6640,daviplata,81126,0,81126
6642,6642,tarjeta_credito,120570,0,120570
6644,6644,tarjeta_credito,41487,0,41487
6645,6645,daviplata,42824,0,42824
6646,6646,tarjeta_debito,96652,9665,106317
6648,6648,tarjeta_debito,79487,0,79487
6649,6649,nequi,24863,2486,27349
6650,6650,nequi,88787,0,88787
6651,6651,tarjeta_credito,56292,5629,61921
6653,6653,nequi,97259,0,97259
6655,6655,tarjeta_debito,33961,0,33961
6657,6657,tarjeta_debito,28827,2882,31709
6658,6658,nequi,127154,0,127154
6660,6660,daviplata,111684,11168,122852
6661,6661,daviplata,124285,12428,136713
6662,6662,efectivo,27526,2752,30278
6663,6663,daviplata,127564,0,127564
6664,6664,tarjeta_debito,41677,0,41677
6665,6665,nequi,122589,0,122589
6666,6666,tarjeta_debito,112428,0,112428
6667,6667,tarjeta_credito,116304,11630,127934
6669,6669,tarjeta_credito,18269,0,18269
6670,6670,nequi,34364,3436,37800
6671,6671,tarjeta_credito,21630,2163,23793
6672,6672,tarjeta_debito,145819,14581,160400
6675,6675,nequi,32780,3278,36058
6676,6676,tarjeta_debito,53735,0,53735
6677,6677,efectivo,128833,0,128833
6680,6680,daviplata,25657,2565,28222
6683,6683,efectivo,129424,12942,142366
6684,6684,daviplata,35193,0,35193
6686,6686,efectivo,136025,13602,149627
6689,6689,daviplata,27020,0,27020
6690,6690,tarjeta_credito,18718,0,18718
6691,6691,daviplata,23921,0,23921
6692,6692,efectivo,79951,7995,87946
6695,6695,tarjeta_credito,101938,10193,112131
6696,6696,efectivo,47517,4751,52268
6697,6697,daviplata,97191,9719,106910
6698,6698,daviplata,41324,4132,45456
6699,6699,nequi,108351,10835,119186
6702,6702,tarjeta_credito,131905,0,131905
6708,6708,nequi,66457,6645,73102
6710,6710,daviplata,110861,0,110861
6711,6711,tarjeta_debito,115754,0,115754
6713,6713,daviplata,22050,0,22050
6714,6714,tarjeta_debito,100890,10089,110979
6715,6715,daviplata,80411,8041,88452
6716,6716,daviplata,78135,0,78135
6719,6719,daviplata,128355,12835,141190
6720,6720,efectivo,24522,2452,26974
6721,6721,tarjeta_debito,61031,6103,67134
6722,6722,tarjeta_debito,87854,8785,96639
6724,6724,daviplata,118117,11811,129928
6726,6726,tarjeta_debito,31398,0,31398
6730,6730,tarjeta_debito,71729,0,71729
6731,6731,efectivo,92783,9278,102061
6732,6732,efectivo,93806,0,93806
6734,6734,efectivo,29535,2953,32488
6735,6735,daviplata,107896,10789,118685
6736,6736,tarjeta_debito,93426,9342,102768
6737,6737,daviplata,99733,9973,109706
6738,6738,tarjeta_credito,98912,9891,108803
6739,6739,tarjeta_debito,105426,10542,115968
6740,6740,tarjeta_debito,118393,0,118393
6742,6742,nequi,138541,0,138541
6744,6744,daviplata,36870,3687,40557
6748,6748,daviplata,44186,4418,48604
6749,6749,tarjeta_credito,124676,0,124676
6750,6750,tarjeta_debito,81818,0,81818
6752,6752,tarjeta_credito,82645,0,82645
6755,6755,tarjeta_debito,58463,5846,64309
6756,6756,efectivo,123449,0,123449
6759,6759,tarjeta_credito,66478,0,66478
6762,6762,tarjeta_debito,148647,0,148647
6763,6763,efectivo,95351,9535,104886
6764,6764,nequi,132767,13276,146043
6766,6766,efectivo,85777,8577,94354
6768,6768,nequi,28020,0,28020
6769,6769,tarjeta_credito,49561,4956,54517
6770,6770,efectivo,78834,0,78834
6772,6772,daviplata,30662,3066,33728
6774,6774,tarjeta_debito,126639,0,126639
6776,6776,tarjeta_credito,102382,0,102382
6777,6777,tarjeta_credito,89008,8900,97908
6778,6778,daviplata,43148,4314,47462
6779,6779,daviplata,45546,0,45546
6781,6781,efectivo,140794,14079,154873
6783,6783,efectivo,134589,13458,148047
6784,6784,daviplata,109521,10952,120473
6785,6785,nequi,33515,0,33515
6787,6787,tarjeta_credito,29821,2982,32803
6789,6789,daviplata,35814,0,35814
6790,6790,nequi,98598,0,98598
6791,6791,nequi,59922,5992,65914
6794,6794,tarjeta_debito,132943,13294,146237
6795,6795,tarjeta_credito,112293,11229,123522
6797,6797,nequi,85861,0,85861
6801,6801,tarjeta_debito,64890,6489,71379
6804,6804,efectivo,67406,6740,74146
6806,6806,efectivo,84324,0,84324
6808,6808,daviplata,88471,8847,97318
6809,6809,efectivo,76258,0,76258
6810,6810,efectivo,138242,13824,152066
6812,6812,tarjeta_credito,37078,0,37078
6813,6813,efectivo,95550,0,95550
6815,6815,nequi,67228,0,67228
6816,6816,tarjeta_debito,147169,14716,161885
6818,6818,tarjeta_debito,122117,0,122117
6819,6819,tarjeta_credito,51283,0,51283
6821,6821,tarjeta_debito,39033,0,39033
6822,6822,tarjeta_debito,86904,0,86904
6828,6828,tarjeta_debito,24036,0,24036
6830,6830,tarjeta_debito,121338,12133,133471
6831,6831,daviplata,24694,0,24694
6832,6832,tarjeta_credito,99110,9911,109021
6833,6833,efectivo,41228,4122,45350
6835,6835,tarjeta_credito,87771,8777,96548
6837,6837,tarjeta_credito,88796,8879,97675
6838,6838,efectivo,142037,14203,156240
6840,6840,tarjeta_debito,91999,9199,101198
6841,6841,nequi,24133,0,24133
6842,6842,tarjeta_debito,87475,8747,96222
6844,6844,tarjeta_credito,88845,8884,97729
6847,6847,tarjeta_debito,43840,0,43840
6850,6850,efectivo,27043,0,27043
6851,6851,efectivo,108661,0,108661
6853,6853,tarjeta_debito,40532,4053,44585
6855,6855,efectivo,62352,0,62352
6856,6856,tarjeta_credito,109101,10910,120011
6858,6858,tarjeta_credito,130805,13080,143885
6861,6861,efectivo,59224,5922,65146
6862,6862,daviplata,82161,8216,90377
6864,6864,tarjeta_debito,41006,0,41006
6865,6865,tarjeta_debito,68470,0,68470
6866,6866,tarjeta_debito,79037,7903,86940
6867,6867,tarjeta_credito,114598,11459,126057
6868,6868,nequi,105380,0,105380
6869,6869,tarjeta_debito,123004,12300,135304
6872,6872,daviplata,93960,0,93960
6873,6873,daviplata,101497,0,101497
6874,6874,daviplata,118331,11833,130164
6876,6876,nequi,17508,1750,19258
6878,6878,tarjeta_credito,88159,0,88159
6880,6880,nequi,137350,13735,151085
6882,6882,tarjeta_credito,52512,5251,57763
6885,6885,tarjeta_debito,109523,0,109523
6886,6886,efectivo,117639,11763,129402
6888,6888,nequi,126513,0,126513
6889,6889,efectivo,131980,13198,145178
6890,6890,efectivo,30482,3048,33530
6891,6891,tarjeta_credito,148303,0,148303
6897,6897,efectivo,25799,0,25799
6902,6902,daviplata,23050,2305,25355
6906,6906,tarjeta_debito,146959,14695,161654
6908,6908,nequi,92498,0,92498
6909,6909,nequi,30253,0,30253
6911,6911,tarjeta_debito,84634,0,84634
6912,6912,tarjeta_debito,15983,0,15983
6913,6913,daviplata,35280,3528,38808
6914,6914,efectivo,130792,13079,143871
6915,6915,tarjeta_credito,63472,0,63472
6917,6917,nequi,103912,0,103912
6920,6920,tarjeta_credito,142030,14203,156233
6921,6921,nequi,58057,5805,63862
6923,6923,daviplata,96409,9640,106049
6924,6924,tarjeta_credito,99920,9992,109912
6926,6926,tarjeta_debito,59661,0,59661
6928,6928,daviplata,138507,13850,152357
6929,6929,tarjeta_debito,67313,0,67313
6930,6930,efectivo,61229,0,61229
6931,6931,efectivo,136118,13611,149729
6932,6932,daviplata,102796,0,102796
6934,6934,efectivo,114445,0,114445
6936,6936,tarjeta_credito,128748,12874,141622
6940,6940,daviplata,79217,7921,87138
6941,6941,efectivo,108860,10886,119746
6942,6942,daviplata,40336,4033,44369
6943,6943,tarjeta_debito,36969,0,36969
6948,6948,daviplata,39737,3973,43710
6949,6949,efectivo,63878,6387,70265
6950,6950,tarjeta_credito,80121,8012,88133
6951,6951,tarjeta_debito,15240,0,15240
6952,6952,tarjeta_debito,36395,0,36395
6953,6953,daviplata,149764,0,149764
6954,6954,efectivo,26772,2677,29449
6955,6955,nequi,124217,12421,136638
6956,6956,daviplata,72213,0,72213
6958,6958,efectivo,126018,0,126018
6959,6959,tarjeta_debito,37118,0,37118
6962,6962,daviplata,143178,14317,157495
6963,6963,tarjeta_credito,100133,0,100133
6964,6964,efectivo,135873,13587,149460
6969,6969,tarjeta_debito,134950,0,134950
6972,6972,tarjeta_credito,20391,0,20391
6973,6973,daviplata,139255,0,139255
6974,6974,efectivo,148869,14886,163755
6975,6975,nequi,72255,7225,79480
6976,6976,tarjeta_credito,18884,1888,20772
6977,6977,nequi,80795,8079,88874
6978,6978,efectivo,103865,0,103865
6979,6979,tarjeta_credito,19128,0,19128
6980,6980,nequi,33168,3316,36484
6981,6981,tarjeta_debito,96424,0,96424
6983,6983,daviplata,116693,0,116693
6984,6984,tarjeta_debito,65143,6514,71657
6985,6985,tarjeta_credito,39633,0,39633
6986,6986,efectivo,33287,0,33287
6987,6987,nequi,62105,0,62105
6990,6990,tarjeta_debito,126240,0,126240
6991,6991,tarjeta_debito,59962,0,59962
6994,6994,nequi,72234,0,72234
6997,6997,daviplata,74088,7408,81496
6998,6998,tarjeta_debito,76411,7641,84052
7002,7002,tarjeta_debito,40959,4095,45054
7003,7003,tarjeta_debito,51294,5129,56423
7004,7004,tarjeta_credito,17195,1719,18914
7006,7006,nequi,26360,2636,28996
7007,7007,efectivo,26125,2612,28737
7010,7010,daviplata,84893,0,84893
7011,7011,efectivo,51786,0,51786
7012,7012,tarjeta_credito,67405,0,67405
7013,7013,nequi,118270,0,118270
7014,7014,daviplata,122065,12206,134271
7018,7018,nequi,143774,14377,158151
7019,7019,tarjeta_credito,37160,3716,40876
7020,7020,daviplata,121391,12139,133530
7021,7021,nequi,71901,7190,79091
7024,7024,tarjeta_credito,77344,7734,85078
7026,7026,tarjeta_credito,56872,5687,62559
7027,7027,nequi,62915,6291,69206
7030,7030,daviplata,113192,0,113192
7031,7031,daviplata,104952,10495,115447
7033,7033,efectivo,95891,0,95891
7036,7036,daviplata,78861,7886,86747
7037,7037,efectivo,31604,3160,34764
7039,7039,tarjeta_credito,142054,0,142054
7040,7040,daviplata,46990,0,46990
7041,7041,tarjeta_credito,69880,6988,76868
7042,7042,nequi,110260,11026,121286
7043,7043,tarjeta_debito,77395,7739,85134
7044,7044,tarjeta_debito,62961,0,62961
7045,7045,daviplata,91506,0,91506
7046,7046,tarjeta_credito,94255,0,94255
7050,7050,efectivo,68007,0,68007
7051,7051,daviplata,135400,0,135400
7052,7052,tarjeta_credito,16924,1692,18616
7053,7053,daviplata,143045,0,143045
7054,7054,nequi,111391,0,111391
7056,7056,tarjeta_credito,53584,0,53584
7057,7057,tarjeta_credito,128169,0,128169
7059,7059,tarjeta_credito,101460,0,101460
7060,7060,efectivo,110399,0,110399
7064,7064,tarjeta_debito,53507,5350,58857
7066,7066,nequi,58523,0,58523
7067,7067,tarjeta_debito,37626,0,37626
7068,7068,daviplata,96409,0,96409
7070,7070,efectivo,144262,14426,158688
7074,7074,efectivo,61614,0,61614
7076,7076,nequi,23907,2390,26297
7078,7078,tarjeta_debito,69841,6984,76825
7079,7079,tarjeta_debito,94925,9492,104417
7081,7081,nequi,124446,12444,136890
7083,7083,tarjeta_credito,77625,7762,85387
7084,7084,efectivo,107106,10710,117816
7086,7086,tarjeta_credito,107128,0,107128
7088,7088,daviplata,75437,0,75437
7090,7090,efectivo,105754,10575,116329
7091,7091,nequi,38994,3899,42893
7092,7092,efectivo,96874,0,96874
7093,7093,tarjeta_debito,137807,0,137807
7094,7094,efectivo,94370,0,94370
7095,7095,tarjeta_credito,91785,9178,100963
7097,7097,daviplata,71098,7109,78207
7100,7100,tarjeta_credito,109987,0,109987
7103,7103,tarjeta_credito,42077,0,42077
7104,7104,efectivo,103124,0,103124
7105,7105,tarjeta_debito,93506,0,93506
7106,7106,tarjeta_credito,66663,0,66663
7107,7107,efectivo,104204,10420,114624
7109,7109,efectivo,78222,0,78222
7111,7111,daviplata,126682,0,126682
7112,7112,nequi,34418,3441,37859
7113,7113,tarjeta_debito,101776,0,101776
7115,7115,efectivo,127088,0,127088
7116,7116,efectivo,109829,0,109829
7118,7118,tarjeta_credito,36198,3619,39817
7119,7119,efectivo,35181,0,35181
7121,7121,nequi,102261,10226,112487
7122,7122,tarjeta_credito,122782,0,122782
7124,7124,daviplata,140033,14003,154036
7125,7125,daviplata,81758,0,81758
7126,7126,efectivo,72106,7210,79316
7127,7127,daviplata,129993,12999,142992
7128,7128,tarjeta_credito,52313,5231,57544
7129,7129,tarjeta_credito,33483,3348,36831
7130,7130,tarjeta_credito,23385,2338,25723
7132,7132,efectivo,45289,4528,49817
7136,7136,efectivo,107945,10794,118739
7137,7137,tarjeta_debito,39617,0,39617
7138,7138,tarjeta_debito,60143,0,60143
7139,7139,daviplata,98626,9862,108488
7140,7140,tarjeta_credito,46393,4639,51032
7141,7141,nequi,138552,0,138552
7142,7142,tarjeta_debito,100719,10071,110790
7144,7144,tarjeta_credito,88711,0,88711
7146,7146,nequi,58732,0,58732
7149,7149,tarjeta_debito,120184,12018,132202
7150,7150,tarjeta_debito,82248,0,82248
7151,7151,efectivo,108580,10858,119438
7152,7152,efectivo,126983,12698,139681
7153,7153,daviplata,57384,0,57384
7154,7154,daviplata,76123,7612,83735
7155,7155,nequi,134012,13401,147413
7156,7156,nequi,146109,14610,160719
