id_orden,id_cliente,id_mesero,tipo_pedido,numero_mesa,fecha_orden,estado_orden
6801,1192,5,domicilio,,2025-05-28 20:07:17,pagada
6802,215,5,en_mesa,6.0,2025-07-03 20:21:56,anulada
6803,532,2,en_mesa,12.0,2025-12-19 06:18:41,cortesia
6804,1045,2,domicilio,,2025-05-18 23:24:38,pagada
6805,48,1,para_llevar,,2025-12-15 01:12:35,anulada
6806,653,5,en_mesa,13.0,2026-02-22 10:57:05,pagada
6807,1142,1,en_mesa,8.0,2026-01-02 10:19:56,cortesia
6808,1131,5,para_llevar,,2025-10-25 21:40:37,pagada
6809,747,5,domicilio,,2026-01-06 06:40:30,pagada
6810,706,4,domicilio,,2025-08-31 20:54:34,pagada
6811,1298,2,domicilio,,2025-10-27 11:21:30,cortesia
6812,969,1,para_llevar,,2026-01-17 20:13:23,pagada
6813,876,1,para_llevar,,2025-07-15 07:25:57,pagada
6814,442,4,domicilio,,2025-11-25 11:30:41,anulada
6815,366,1,domicilio,,2025-05-12 11:36:52,pagada
6816,586,2,en_mesa,7.0,2026-01-07 19:56:15,pagada
6817,488,3,para_llevar,,2025-06-28 17:07:20,anulada
6818,463,4,para_llevar,,2025-06-09 23:23:31,pagada
6819,1240,5,en_mesa,2.0,2025-06-05 10:57:43,pagada
6820,376,4,para_llevar,,2025-10-20 14:26:43,cortesia
6821,42,2,en_mesa,8.0,2026-01-23 13:43:20,pagada
6822,1296,3,en_mesa,7.0,2026-02-02 22:00:32,pagada
6823,1114,5,para_llevar,,2025-08-16 07:18:13,anulada
6824,1202,2,domicilio,,2026-03-17 04:40:19,anulada
6825,1072,5,domicilio,,2026-03-28 21:44:18,cortesia
6826,1016,4,para_llevar,,2025-09-27 02:07:19,cortesia
6827,52,4,en_mesa,1.0,2025-07-22 13:24:46,cortesia
6828,147,2,en_mesa,9.0,2026-03-07 18:27:47,pagada
6829,447,1,para_llevar,,2025-06-04 22:15:09,cortesia
6830,816,2,para_llevar,,2025-06-06 05:53:11,pagada
6831,1304,2,domicilio,,2025-10-21 23:19:26,pagada
6832,568,4,domicilio,,2025-10-11 22:45:46,pagada
6833,42,3,para_llevar,,2026-01-11 07:20:49,pagada
6834,305,1,domicilio,,2025-08-12 21:59:06,anulada
6835,1247,4,para_llevar,,2025-04-29 09:28:48,pagada
6836,875,3,para_llevar,,2025-07-26 15:31:02,cortesia
6837,45,3,para_llevar,,2025-04-06 03:50:25,pagada
6838,669,3,en_mesa,7.0,2026-01-23 10:40:43,pagada
6839,211,1,para_llevar,,2025-11-16 22:29:27,cortesia
6840,1479,5,para_llevar,,2025-04-22 08:07:06,pagada
6841,981,5,en_mesa,3.0,2026-01-18 12:11:07,pagada
6842,58,3,domicilio,,2025-08-26 15:57:38,pagada
6843,867,4,para_llevar,,2025-07-03 08:37:44,cortesia
6844,1119,4,en_mesa,7.0,2026-01-11 14:57:20,pagada
6845,80,5,domicilio,,2025-06-19 21:43:39,anulada
6846,1109,2,para_llevar,,2025-10-16 00:15:08,cortesia
6847,1171,5,en_mesa,6.0,2025-07-14 20:42:02,pagada
6848,587,4,en_mesa,9.0,2025-10-07 16:23:14,anulada
6849,1381,5,en_mesa,9.0,2025-10-07 03:53:10,anulada
6850,616,5,domicilio,,2025-04-15 23:03:06,pagada
6851,1443,3,para_llevar,,2026-03-10 20:00:27,pagada
6852,1326,5,en_mesa,4.0,2025-10-13 23:17:11,cortesia
6853,791,5,en_mesa,15.0,2025-10-21 14:50:22,pagada
6854,120,3,en_mesa,1.0,2025-07-03 23:51:18,anulada
6855,352,3,en_mesa,8.0,2025-05-09 11:33:12,pagada
6856,743,1,para_llevar,,2025-11-21 11:50:27,pagada
6857,742,3,en_mesa,5.0,2025-05-09 08:18:57,anulada
6858,39,3,para_llevar,,2026-01-27 01:09:20,pagada
6859,1275,5,para_llevar,,2025-10-10 14:52:55,cortesia
6860,285,4,para_llevar,,2026-02-14 20:03:36,anulada
6861,259,1,para_llevar,,2025-07-04 01:42:02,pagada
6862,448,3,domicilio,,2025-09-21 02:02:24,pagada
6863,411,2,para_llevar,,2025-04-09 14:38:36,cortesia
6864,391,2,en_mesa,1.0,2025-12-23 03:28:47,pagada
6865,613,1,domicilio,,2025-08-28 12:48:41,pagada
6866,1199,2,en_mesa,1.0,2025-12-01 18:21:59,pagada
6867,1016,1,domicilio,,2025-11-19 17:03:42,pagada
6868,462,4,para_llevar,,2025-11-07 23:05:56,pagada
6869,383,3,domicilio,,2025-09-16 07:47:59,pagada
6870,576,5,domicilio,,2025-12-26 19:37:31,anulada
6871,180,5,para_llevar,,2025-11-20 07:41:58,anulada
6872,286,1,para_llevar,,2025-09-29 20:39:42,pagada
6873,1311,4,en_mesa,3.0,2026-01-05 10:02:47,pagada
6874,786,2,en_mesa,11.0,2025-04-15 15:58:00,pagada
6875,494,4,domicilio,,2025-09-23 06:40:12,cortesia
6876,1233,2,en_mesa,1.0,2025-05-09 15:53:34,pagada
6877,728,3,para_llevar,,2025-05-27 18:41:43,cortesia
6878,856,3,para_llevar,,2025-05-05 17:02:50,pagada
6879,533,1,para_llevar,,2025-09-27 00:42:03,cortesia
6880,1217,3,en_mesa,2.0,2025-10-13 18:26:54,pagada
6881,139,1,domicilio,,2025-04-26 11:19:53,cortesia
6882,842,4,en_mesa,15.0,2025-08-03 05:30:28,pagada
6883,1403,2,en_mesa,3.0,2025-06-28 03:20:10,cortesia
6884,691,5,domicilio,,2026-01-07 07:29:30,anulada
6885,587,2,en_mesa,8.0,2025-12-12 02:07:03,pagada
6886,96,4,para_llevar,,2025-11-08 04:48:20,pagada
6887,724,2,en_mesa,15.0,2026-02-10 12:52:41,cortesia
6888,256,2,en_mesa,4.0,2025-04-22 22:53:56,pagada
6889,1096,3,en_mesa,7.0,2026-02-13 14:21:39,pagada
6890,593,5,para_llevar,,2025-05-05 22:33:33,pagada
6891,853,5,domicilio,,2025-06-02 23:33:58,pagada
6892,881,5,domicilio,,2026-01-08 06:01:09,cortesia
6893,70,4,en_mesa,2.0,2026-03-18 09:02:26,anulada
6894,457,1,en_mesa,9.0,2025-07-31 21:22:08,anulada
6895,636,4,domicilio,,2025-10-20 15:29:11,anulada
6896,562,3,para_llevar,,2025-05-23 13:33:01,anulada
6897,366,2,para_llevar,,2025-05-05 04:31:36,pagada
6898,710,5,en_mesa,12.0,2025-10-05 16:09:24,cortesia
6899,193,4,para_llevar,,2026-03-12 08:54:13,anulada
6900,1106,1,en_mesa,13.0,2026-02-28 02:52:40,cortesia
6901,1381,5,en_mesa,3.0,2025-05-06 17:16:38,anulada
6902,1403,5,para_llevar,,2025-04-23 09:42:13,pagada
6903,645,1,para_llevar,,2025-10-10 05:07:02,anulada
6904,412,2,en_mesa,4.0,2026-03-09 00:53:46,anulada
6905,768,1,domicilio,,2025-12-13 00:26:05,anulada
6906,597,5,en_mesa,5.0,2026-01-09 16:09:43,pagada
6907,161,3,para_llevar,,2026-01-05 08:13:11,cortesia
6908,681,4,domicilio,,2025-07-27 05:20:48,pagada
6909,1203,5,para_llevar,,2025-06-04 18:08:12,pagada
6910,241,1,en_mesa,7.0,2025-11-07 13:58:15,cortesia
6911,1189,3,domicilio,,2025-04-15 13:30:41,pagada
6912,527,1,para_llevar,,2026-01-18 12:30:06,pagada
6913,984,4,para_llevar,,2026-01-21 19:08:19,pagada
6914,1477,3,domicilio,,2025-11-14 16:49:09,pagada
6915,136,2,para_llevar,,2026-01-13 15:16:03,pagada
6916,209,2,domicilio,,2025-07-29 01:39:24,anulada
6917,396,5,domicilio,,2025-07-26 20:23:30,pagada
6918,132,1,para_llevar,,2025-10-19 08:28:17,cortesia
6919,820,1,en_mesa,13.0,2025-04-13 20:16:00,anulada
6920,515,3,domicilio,,2025-08-06 17:55:29,pagada
6921,369,4,domicilio,,2025-08-02 03:57:33,pagada
6922,184,2,domicilio,,2025-08-31 13:52:42,cortesia
6923,888,3,en_mesa,6.0,2025-09-03 11:29:14,pagada
6924,1491,5,en_mesa,6.0,2025-08-28 01:04:07,pagada
6925,615,2,para_llevar,,2025-07-12 05:27:01,cortesia
6926,159,3,en_mesa,9.0,2025-10-13 20:30:13,pagada
6927,1437,3,domicilio,,2025-08-25 00:14:11,cortesia
6928,1168,1,para_llevar,,2025-10-02 03:48:42,pagada
6929,571,4,domicilio,,2026-03-06 14:39:33,pagada
6930,1283,1,en_mesa,1.0,2025-05-23 05:07:59,pagada
6931,1367,3,domicilio,,2025-12-17 22:10:56,pagada
6932,648,2,en_mesa,7.0,2026-01-09 07:55:02,pagada
6933,915,5,domicilio,,2025-12-08 10:36:20,cortesia
6934,974,4,en_mesa,12.0,2025-05-02 00:46:56,pagada
6935,681,3,para_llevar,,2025-11-06 18:38:36,anulada
6936,1305,4,en_mesa,7.0,2026-03-10 06:11:23,pagada
6937,1043,2,en_mesa,8.0,2025-09-23 08:54:15,cortesia
6938,1047,2,para_llevar,,2025-11-11 03:49:30,cortesia
6939,1018,5,domicilio,,2025-08-30 03:36:21,cortesia
6940,357,2,en_mesa,5.0,2025-06-15 23:59:51,pagada
6941,1412,1,en_mesa,3.0,2025-04-03 23:10:56,pagada
6942,1112,2,para_llevar,,2025-11-04 20:11:24,pagada
6943,808,1,domicilio,,2025-05-12 01:17:10,pagada
6944,1035,1,para_llevar,,2025-09-01 13:51:07,cortesia
6945,865,2,en_mesa,9.0,2025-10-04 05:13:34,anulada
6946,1152,1,domicilio,,2025-10-25 13:27:10,cortesia
6947,1478,5,domicilio,,2025-07-22 04:38:39,anulada
6948,1307,5,domicilio,,2025-12-03 08:23:12,pagada
6949,104,2,para_llevar,,2025-12-10 14:37:47,pagada
6950,150,3,en_mesa,11.0,2025-08-26 18:43:36,pagada
6951,137,5,en_mesa,4.0,2026-02-01 04:52:46,pagada
6952,852,4,en_mesa,9.0,2025-12-16 03:43:34,pagada
6953,490,2,domicilio,,2025-11-22 02:04:20,pagada
6954,1208,5,para_llevar,,2025-07-22 12:40:30,pagada
6955,222,3,en_mesa,2.0,2025-06-01 10:41:36,pagada
6956,1494,3,en_mesa,11.0,2025-07-02 17:57:13,pagada
6957,1411,3,domicilio,,2025-09-23 09:28:46,anulada
6958,324,2,domicilio,,2025-07-26 15:21:17,pagada
6959,64,4,en_mesa,11.0,2025-11-23 08:12:52,pagada
6960,638,5,en_mesa,6.0,2025-04-21 18:41:26,anulada
6961,643,2,para_llevar,,2025-08-31 00:54:11,cortesia
6962,1070,1,en_mesa,11.0,2025-08-26 08:25:58,pagada
6963,389,5,en_mesa,9.0,2026-03-28 04:46:56,pagada
6964,1163,3,en_mesa,12.0,2025-06-13 21:46:15,pagada
6965,661,4,para_llevar,,2025-04-26 17:53:26,anulada
6966,326,4,para_llevar,,2025-10-19 00:24:57,anulada
6967,20,2,en_mesa,6.0,2026-02-07 21:35:41,anulada
6968,570,3,en_mesa,15.0,2025-06-08 15:31:27,anulada
6969,1222,1,para_llevar,,2025-08-31 18:19:36,pagada
6970,14,2,domicilio,,2025-04-18 22:10:06,cortesia
6971,307,4,para_llevar,,2025-05-31 05:46:55,cortesia
6972,589,4,domicilio,,2025-11-27 05:56:43,pagada
6973,437,2,para_llevar,,2025-05-20 03:55:41,pagada
6974,1375,3,domicilio,,2025-04-11 08:08:19,pagada
6975,502,2,en_mesa,8.0,2025-05-07 17:12:19,pagada
6976,60,1,domicilio,,2025-12-13 21:41:33,pagada
6977,1079,2,en_mesa,6.0,2026-02-06 22:00:50,pagada
6978,225,4,para_llevar,,2026-03-18 14:29:08,pagada
6979,66,4,para_llevar,,2025-04-30 19:47:07,pagada
6980,1073,5,domicilio,,2025-12-20 23:34:16,pagada
6981,984,4,domicilio,,2025-08-26 00:48:21,pagada
6982,228,4,domicilio,,2025-12-27 22:36:10,cortesia
6983,690,1,para_llevar,,2025-07-19 03:17:29,pagada
6984,1112,3,para_llevar,,2026-02-19 16:58:57,pagada
6985,280,1,para_llevar,,2025-09-09 10:12:53,pagada
6986,1146,5,en_mesa,6.0,2026-02-07 09:00:15,pagada
6987,539,4,domicilio,,2026-02-15 06:32:52,pagada
6988,757,1,para_llevar,,2025-08-12 05:12:07,cortesia
6989,1121,4,para_llevar,,2025-11-09 15:50:30,cortesia
6990,765,1,en_mesa,4.0,2025-06-30 02:10:10,pagada
6991,1040,2,en_mesa,5.0,2025-10-13 22:35:31,pagada
6992,549,1,para_llevar,,2025-04-19 19:04:43,cortesia
6993,1219,5,domicilio,,2026-01-20 03:29:46,anulada
6994,309,2,en_mesa,3.0,2025-08-14 13:10:31,pagada
6995,516,3,en_mesa,2.0,2026-02-03 13:11:02,cortesia
6996,467,2,domicilio,,2025-07-25 17:59:03,anulada
6997,1050,1,en_mesa,8.0,2026-03-05 06:44:43,pagada
6998,1203,1,para_llevar,,2026-01-03 04:13:05,pagada
6999,5,3,para_llevar,,2025-06-27 02:07:31,anulada
7000,654,1,para_llevar,,2025-08-05 17:47:54,cortesia
7001,538,4,en_mesa,14.0,2026-02-07 17:33:50,cortesia
7002,433,2,en_mesa,1.0,2025-10-30 23:07:01,pagada
7003,1062,2,en_mesa,5.0,2025-10-28 13:37:23,pagada
7004,627,4,domicilio,,2025-08-05 21:10:02,pagada
7005,384,4,domicilio,,2026-03-03 14:16:08,anulada
7006,1201,5,para_llevar,,2025-11-29 02:06:42,pagada
7007,705,2,domicilio,,2025-10-25 17:39:16,pagada
7008,1411,3,para_llevar,,2025-11-27 02:30:08,cortesia
7009,912,1,en_mesa,1.0,2026-01-22 10:46:01,cortesia
7010,29,3,en_mesa,4.0,2025-12-22 22:48:49,pagada
7011,1401,4,en_mesa,7.0,2025-09-20 17:55:25,pagada
7012,1000,4,domicilio,,2025-09-11 08:25:57,pagada
7013,125,4,en_mesa,14.0,2025-06-04 19:24:56,pagada
7014,1152,5,para_llevar,,2025-04-22 03:22:23,pagada
7015,157,4,domicilio,,2026-02-16 01:45:44,anulada
7016,1121,4,para_llevar,,2025-08-15 17:41:25,anulada
7017,854,5,para_llevar,,2025-12-09 12:29:27,cortesia
7018,613,5,en_mesa,3.0,2025-05-06 08:25:10,pagada
7019,937,1,en_mesa,4.0,2026-01-04 17:30:29,pagada
7020,290,5,en_mesa,15.0,2025-08-22 21:30:53,pagada
7021,702,1,domicilio,,2025-07-10 10:13:51,pagada
7022,1193,5,en_mesa,3.0,2026-02-24 14:32:36,cortesia
7023,834,4,en_mesa,15.0,2025-09-18 21:20:53,cortesia
7024,1302,4,en_mesa,5.0,2026-02-03 11:08:13,pagada
7025,440,5,para_llevar,,2025-11-23 00:11:10,cortesia
7026,1369,1,para_llevar,,2025-05-11 01:06:59,pagada
7027,1163,2,para_llevar,,2025-10-15 21:56:38,pagada
7028,58,2,en_mesa,1.0,2025-04-25 17:51:31,anulada
7029,173,4,para_llevar,,2025-09-07 11:06:20,cortesia
7030,492,5,para_llevar,,2026-02-23 00:56:49,pagada
7031,50,2,domicilio,,2025-06-11 04:08:56,pagada
7032,252,2,en_mesa,7.0,2026-02-17 10:20:43,anulada
7033,1121,2,domicilio,,2026-03-03 11:36:30,pagada
7034,226,2,para_llevar,,2025-08-26 08:00:32,cortesia
7035,951,5,para_llevar,,2025-11-07 00:49:23,cortesia
7036,518,2,domicilio,,2025-09-05 03:57:14,pagada
7037,103,5,para_llevar,,2025-06-18 06:18:11,pagada
7038,132,1,domicilio,,2025-05-01 02:00:51,cortesia
7039,290,5,domicilio,,2025-04-24 21:18:00,pagada
7040,315,4,en_mesa,1.0,2025-12-22 17:56:42,pagada
7041,546,1,domicilio,,2025-06-18 09:53:27,pagada
7042,415,5,para_llevar,,2025-06-25 12:59:10,pagada
7043,1005,3,para_llevar,,2025-05-05 08:32:43,pagada
7044,552,3,en_mesa,15.0,2025-11-17 19:33:18,pagada
7045,148,3,en_mesa,8.0,2025-04-22 10:42:46,pagada
7046,846,4,domicilio,,2025-11-28 01:26:04,pagada
7047,1278,5,para_llevar,,2026-02-05 18:04:32,anulada
7048,107,2,en_mesa,13.0,2025-06-11 18:32:08,cortesia
7049,1253,5,en_mesa,7.0,2026-01-25 01:35:53,cortesia
7050,1263,4,para_llevar,,2025-05-04 05:14:45,pagada
7051,1186,3,en_mesa,15.0,2025-06-22 19:12:17,pagada
7052,1433,3,domicilio,,2025-10-17 01:07:37,pagada
7053,1490,1,domicilio,,2025-07-06 16:17:53,pagada
7054,3,1,para_llevar,,2026-02-12 18:05:26,pagada
7055,1382,3,en_mesa,1.0,2026-01-01 02:19:30,anulada
7056,171,1,domicilio,,2025-11-20 20:56:01,pagada
7057,1424,1,en_mesa,14.0,2026-03-01 14:15:54,pagada
7058,562,1,para_llevar,,2026-01-16 01:53:23,anulada
7059,1428,4,domicilio,,2026-01-18 03:54:43,pagada
7060,96,1,para_llevar,,2025-09-09 19:45:02,pagada
7061,1299,1,en_mesa,8.0,2025-06-10 06:32:05,anulada
7062,957,2,domicilio,,2025-09-10 01:22:46,anulada
7063,647,4,para_llevar,,2025-06-20 13:39:01,cortesia
7064,1289,3,en_mesa,7.0,2025-12-04 20:02:38,pagada
7065,1500,2,en_mesa,7.0,2025-12-15 05:11:12,cortesia
7066,623,1,domicilio,,2025-06-29 03:10:50,pagada
7067,1470,5,domicilio,,2025-06-19 11:28:00,pagada
7068,1265,5,en_mesa,15.0,2025-09-04 14:47:12,pagada
7069,1295,3,en_mesa,10.0,2026-02-17 01:03:08,cortesia
7070,762,4,para_llevar,,2025-04-29 12:24:57,pagada
7071,778,2,para_llevar,,2026-01-12 10:41:12,anulada
7072,44,3,domicilio,,2025-11-12 02:03:18,anulada
7073,164,1,domicilio,,2026-01-28 11:48:52,anulada
7074,1148,2,para_llevar,,2025-03-30 17:40:18,pagada
7075,1484,5,domicilio,,2025-05-06 22:16:35,anulada
7076,304,4,en_mesa,7.0,2025-09-07 03:33:18,pagada
7077,780,1,en_mesa,12.0,2026-03-25 12:20:26,anulada
7078,926,2,en_mesa,2.0,2025-07-01 18:24:01,pagada
7079,267,3,para_llevar,,2025-10-14 05:18:40,pagada
7080,1211,5,en_mesa,5.0,2025-05-22 23:47:34,anulada
7081,544,3,para_llevar,,2025-09-07 17:54:42,pagada
7082,746,2,para_llevar,,2026-02-04 12:03:56,anulada
7083,272,1,para_llevar,,2025-12-15 11:49:22,pagada
7084,941,4,domicilio,,2026-01-05 01:38:07,pagada
7085,553,4,para_llevar,,2025-05-01 04:29:03,anulada
7086,907,2,para_llevar,,2025-04-12 23:00:53,pagada
7087,266,1,para_llevar,,2026-03-16 08:19:43,anulada
7088,1108,4,para_llevar,,2025-05-22 12:36:50,pagada
7089,1101,3,domicilio,,2025-09-17 21:22:49,cortesia
7090,1205,5,para_llevar,,2025-06-28 11:58:50,pagada
7091,1311,4,para_llevar,,2026-03-19 00:20:56,pagada
7092,455,5,en_mesa,13.0,2026-01-20 21:48:20,pagada
7093,381,4,para_llevar,,2025-07-05 09:39:53,pagada
7094,669,2,domicilio,,2025-04-01 14:14:44,pagada
7095,517,5,domicilio,,2026-03-12 12:35:54,pagada
7096,620,3,en_mesa,13.0,2025-08-15 05:59:43,anulada
7097,187,3,para_llevar,,2025-11-28 10:54:10,pagada
7098,752,2,en_mesa,15.0,2025-08-03 17:48:19,cortesia
7099,651,3,para_llevar,,2025-11-06 04:40:46,cortesia
7100,1302,2,en_mesa,3.0,2025-06-28 04:00:09,pagada
7101,1431,5,en_mesa,4.0,2025-04-08 11:25:07,anulada
7102,1052,3,domicilio,,2025-04-01 10:37:05,anulada
7103,148,4,en_mesa,7.0,2026-03-14 18:36:01,pagada
7104,616,3,domicilio,,2025-10-11 18:57:39,pagada
7105,130,5,para_llevar,,2025-10-14 17:22:32,pagada
7106,210,5,para_llevar,,2025-09-26 14:25:52,pagada
7107,445,3,para_llevar,,2025-09-26 09:32:27,pagada
7108,1300,5,en_mesa,14.0,2026-01-04 20:22:04,cortesia
7109,885,3,domicilio,,2025-10-04 07:31:26,pagada
7110,834,1,en_mesa,7.0,2026-01-31 19:21:45,anulada
7111,1316,4,domicilio,,2025-09-13 14:29:39,pagada
7112,214,1,para_llevar,,2025-10-22 09:26:25,pagada
7113,572,1,para_llevar,,2025-10-28 11:19:22,pagada
7114,242,2,para_llevar,,2025-04-05 19:01:40,cortesia
7115,1414,2,domicilio,,2025-08-26 20:00:46,pagada
7116,802,4,en_mesa,14.0,2026-03-04 22:03:53,pagada
7117,968,2,para_llevar,,2026-01-12 05:22:54,anulada
7118,593,3,para_llevar,,2025-09-20 00:46:40,pagada
7119,441,4,domicilio,,2026-02-05 12:34:51,pagada
7120,217,5,en_mesa,10.0,2025-04-17 01:19:23,cortesia
7121,1284,5,domicilio,,2025-07-03 11:16:43,pagada
7122,348,1,domicilio,,2026-02-28 21:25:03,pagada
7123,675,5,en_mesa,11.0,2026-02-14 07:52:34,anulada
7124,1056,5,domicilio,,2025-06-24 17:34:54,pagada
7125,724,2,en_mesa,13.0,2025-05-28 10:12:13,pagada
7126,759,1,para_llevar,,2025-10-01 22:31:37,pagada
7127,743,2,para_llevar,,2026-02-18 14:35:20,pagada
7128,139,2,para_llevar,,2026-02-08 07:49:10,pagada
7129,409,1,domicilio,,2025-12-30 19:15:53,pagada
7130,1184,5,en_mesa,2.0,2026-02-18 01:52:38,pagada
7131,1124,3,para_llevar,,2025-10-20 12:06:21,cortesia
7132,678,5,en_mesa,5.0,2025-09-22 07:44:07,pagada
7133,350,1,para_llevar,,2025-11-22 08:31:25,anulada
7134,995,2,en_mesa,5.0,2025-11-24 13:35:01,cortesia
7135,463,1,domicilio,,2025-10-27 01:57:28,cortesia
7136,1391,4,para_llevar,,2025-07-31 02:10:19,pagada
7137,774,4,en_mesa,3.0,2025-06-21 07:16:17,pagada
7138,885,1,para_llevar,,2025-05-09 11:27:55,pagada
7139,1168,5,para_llevar,,2025-08-14 02:26:57,pagada
7140,405,2,para_llevar,,2026-02-03 21:18:25,pagada
7141,734,3,en_mesa,9.0,2026-02-14 19:10:32,pagada
7142,289,3,para_llevar,,2025-04-24 01:07:25,pagada
7143,407,3,para_llevar,,2025-11-18 07:41:06,anulada
7144,837,5,domicilio,,2025-09-29 18:32:25,pagada
7145,709,1,domicilio,,2025-04-25 07:20:54,anulada
7146,200,4,en_mesa,1.0,2025-04-26 09:55:36,pagada
7147,233,4,para_llevar,,2026-02-05 22:24:37,anulada
7148,285,3,domicilio,,2026-02-09 15:29:58,cortesia
7149,751,1,para_llevar,,2025-05-21 13:02:26,pagada
7150,1366,1,para_llevar,,2025-04-15 07:48:23,pagada
7151,124,3,domicilio,,2025-04-26 01:05:15,pagada
7152,437,5,para_llevar,,2025-12-06 23:10:12,pagada
7153,1308,1,para_llevar,,2025-05-22 11:22:53,pagada
7154,170,1,en_mesa,10.0,2025-10-02 01:06:07,pagada
7155,1267,1,domicilio,,2025-08-13 14:30:25,pagada
7156,567,1,en_mesa,13.0,2025-05-31 10:01:07,pagada
7157,744,4,en_mesa,14.0,2025-12-05 03:41:33,pagada
7158,1068,5,para_llevar,,2025-11-26 12:30:17,pagada
7159,1298,4,domicilio,,2025-04-26 19:20:18,pagada
7160,1372,3,en_mesa,9.0,2025-10-14 09:10:41,pagada
7161,681,4,domicilio,,2025-07-20 06:56:36,cortesia
7162,962,3,domicilio,,2025-08-11 14:05:17,pagada
7163,1394,1,domicilio,,2025-09-04 06:17:20,pagada
7164,612,4,en_mesa,15.0,2026-01-02 04:07:20,pagada
7165,844,3,para_llevar,,2025-06-18 21:04:35,anulada
7166,621,5,domicilio,,2025-09-27 14:59:06,cortesia
7167,1272,2,domicilio,,2025-10-10 14:46:04,cortesia
7168,883,5,domicilio,,2025-10-31 22:02:07,pagada
7169,1175,3,domicilio,,2025-05-04 00:09:54,cortesia
7170,753,1,domicilio,,2025-07-05 19:51:58,pagada
7171,979,4,domicilio,,2025-06-29 21:40:43,pagada
7172,665,3,para_llevar,,2025-10-17 08:30:42,cortesia
7173,284,1,domicilio,,2025-10-24 04:04:56,cortesia
7174,621,3,para_llevar,,2025-11-18 05:00:58,pagada
7175,1181,2,domicilio,,2025-09-25 07:54:10,pagada
7176,259,4,para_llevar,,2025-12-23 13:59:04,pagada
7177,1,4,en_mesa,2.0,2025-04-12 07:14:44,cortesia
7178,504,3,para_llevar,,2025-12-17 23:31:26,pagada
7179,556,1,en_mesa,5.0,2026-03-16 17:01:06,pagada
7180,1323,5,para_llevar,,2025-11-07 07:14:05,pagada
7181,498,4,para_llevar,,2026-01-09 21:14:33,pagada
7182,769,5,en_mesa,7.0,2025-12-23 08:36:57,pagada
7183,1231,2,en_mesa,6.0,2025-04-07 09:29:12,pagada
7184,234,4,domicilio,,2025-08-09 16:23:26,pagada
7185,819,3,en_mesa,8.0,2026-01-19 10:04:39,pagada
7186,268,5,en_mesa,14.0,2026-01-03 13:16:57,pagada
7187,1029,1,en_mesa,15.0,2025-11-19 17:05:53,pagada
7188,409,5,para_llevar,,2025-07-27 05:01:07,pagada
7189,402,3,en_mesa,11.0,2026-03-09 01:40:57,pagada
7190,727,4,en_mesa,6.0,2025-10-15 14:30:28,anulada
7191,801,5,para_llevar,,2025-08-11 21:36:17,cortesia
7192,310,2,en_mesa,15.0,2025-12-19 07:05:53,anulada
7193,1276,5,para_llevar,,2025-04-21 01:42:22,pagada
7194,314,4,domicilio,,2025-10-14 12:55:56,pagada
7195,1031,1,para_llevar,,2025-07-30 05:43:17,pagada
7196,540,2,para_llevar,,2025-04-02 08:52:40,anulada
7197,1325,5,en_mesa,3.0,2025-08-28 06:45:43,pagada
7198,1142,2,en_mesa,10.0,2025-12-09 13:58:29,pagada
7199,624,4,domicilio,,2025-06-25 07:08:16,pagada
7200,192,4,en_mesa,11.0,2025-04-21 13:53:11,pagada
7201,1334,5,en_mesa,10.0,2025-12-16 22:46:40,anulada
7202,1121,3,en_mesa,11.0,2026-03-15 14:21:54,pagada
7203,1328,3,en_mesa,15.0,2026-02-16 04:39:21,pagada
7204,765,1,en_mesa,7.0,2025-11-30 08:54:42,pagada
7205,1367,4,en_mesa,4.0,2026-03-10 23:14:04,pagada
7206,889,2,para_llevar,,2026-01-27 14:23:13,cortesia
7207,876,2,en_mesa,3.0,2026-03-22 22:54:35,cortesia
7208,447,2,para_llevar,,2025-11-28 23:10:48,pagada
7209,1100,2,en_mesa,15.0,2026-01-17 04:45:22,pagada
7210,502,5,para_llevar,,2026-02-14 14:01:20,pagada
7211,694,3,en_mesa,7.0,2025-09-02 03:37:53,pagada
7212,151,1,en_mesa,14.0,2025-10-28 02:39:01,anulada
7213,1201,3,domicilio,,2025-11-26 16:29:43,cortesia
7214,439,5,domicilio,,2025-10-12 01:15:40,anulada
7215,679,3,en_mesa,8.0,2025-04-09 15:53:34,pagada
7216,1411,2,domicilio,,2026-03-20 07:28:43,anulada
7217,842,4,en_mesa,2.0,2025-05-15 08:21:24,cortesia
7218,1265,3,en_mesa,9.0,2025-08-08 17:25:38,anulada
7219,1461,5,domicilio,,2026-03-03 11:09:02,pagada
7220,527,5,en_mesa,1.0,2025-07-03 18:45:16,cortesia
7221,606,5,domicilio,,2025-12-02 09:32:22,anulada
7222,340,2,en_mesa,14.0,2026-03-11 13:26:55,pagada
7223,41,2,domicilio,,2025-05-14 22:48:03,pagada
7224,1261,1,domicilio,,2026-01-07 18:44:26,pagada
7225,1084,4,domicilio,,2025-04-21 23:45:36,pagada
7226,1169,2,domicilio,,2026-02-26 16:52:28,anulada
7227,535,3,para_llevar,,2026-02-19 02:03:58,cortesia
7228,585,1,en_mesa,14.0,2025-12-02 19:10:12,pagada
7229,1300,2,domicilio,,2026-02-05 05:32:11,pagada
7230,1389,5,para_llevar,,2025-10-05 16:56:10,pagada
7231,998,2,para_llevar,,2025-04-08 12:29:52,cortesia
